Level,Date and Time,Source,Event ID,Message,Threshold
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame rave pdate ervice bravem ervice ile ame rogram iles x rave oftware pdate rave pdate exe medsvc ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame rave levation ervice rave levation ervice ervice ile ame rogram iles rave oftware rave rowser pplication elevation service exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame rave pdate ervice brave ervice ile ame rogram iles x rave oftware pdate rave pdate exe svc ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame ervice ervice ile ame rogram iles x cer are enter vc exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows system config userdiff was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows ervice rofiles etwork ervice was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows ervice rofiles ocal ervice was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows system config default was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows system config system was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:29,Microsoft-Windows-Kernel-General,16,he access history in hive indows old indows system config software was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:23,Microsoft-Windows-Kernel-General,16,he access history in hive system config elam was cleared updating keys and creating modified pages,
Information,19-11-2024 12:30:23,Microsoft-Windows-Kernel-General,15,ive ystem tore achine was reorganized with a starting size of bytes and an ending size of bytes,
Information,19-11-2024 12:30:22,Service Control Manager,7045,service was installed in the system ervice ame gameflt ervice ile ame ystem oot ystem river tore ile epository gameflt inf amd b fe gameflt sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:30:21,Service Control Manager,7045,service was installed in the system ervice ame icrosoft luetooth ands ree udio driver ervice ile ame ystem oot ystem drivers th f ud sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:30:21,Service Control Manager,7045,service was installed in the system ervice ame luetooth evice ersonal rea etwork ervice ile ame ystem oot ystem drivers bthpan sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:30:09,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice isplay ontainer ocal ystem for evice nstance & & & & & & with the following status,
Information,19-11-2024 12:30:08,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice nvlddmkm for evice nstance & & & & & & with the following status,
Information,19-11-2024 12:30:01,Service Control Manager,7040,he start type of the icrosoft assport ontainer service was changed from disabled to demand start,
Information,19-11-2024 12:30:00,Service Control Manager,7040,he start type of the icrosoft assport ontainer service was changed from demand start to disabled,
Information,19-11-2024 12:29:58,Service Control Manager,7045,service was installed in the system ervice ame ilter river ervice ile ame ystem oot system mtkbtfilterx sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:58,Service Control Manager,7045,service was installed in the system ervice ame ts po ervice ervice ile ame % ystem oot% ystem x ts po ervice exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:29:58,Service Control Manager,7045,service was installed in the system ervice ame ealtek udio niversal ervice ervice ile ame % ystem oot% ystem river tore ile epository realtekservice inf amd c a fb ec f d tk ud ervice exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:29:58,Service Control Manager,7045,service was installed in the system ervice ame irtual i i iniport ervice ervice ile ame ystem oot ystem river tore ile epository netvwifimp inf amd c b ba e b vwifimp sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame ervice ervice ile ame ystem oot ystem drivers nvpcf sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame cer irplane ode ontroller ervice ile ame ystem oot ystem drivers cer irplane ode ontroller sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice rash efender ervice for evice nstance with the following status,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame rash efender ervice ervice ile ame % ystem oot% system amdfendrsr exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:29:57,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice amdfendr for evice nstance with the following status,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame rash efender river ervice ile ame ystem oot system amdfendr sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame numerator ervice ervice ile ame ystem oot ystem drivers nvvhci sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame v odule racker ervice ile ame ystem oot ystem drivers v odule racker sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:57,Service Control Manager,7045,service was installed in the system ervice ame ervice ervice ile ame ystem drivers amdpsp sys ervice ype kernel mode driver ervice tart ype boot start ervice ccount,
Information,19-11-2024 12:29:55,Service Control Manager,7045,service was installed in the system ervice ame xternal vents tility ervice ile ame % ystem oot% ystem river tore ile epository u inf amd e f d ec fad atiesrxx exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:29:55,Service Control Manager,7045,service was installed in the system ervice ame amdkmdag ervice ile ame ystem oot ystem river tore ile epository u inf amd e f d ec fad amdkmdag sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:55,Service Control Manager,7045,service was installed in the system ervice ame ilter river ervice ile ame ystem oot ystem drivers sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:55,Service Control Manager,7045,service was installed in the system ervice ame ideo evice ervice ile ame ystem oot ystem rivers usbvideo sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:54,Service Control Manager,7045,service was installed in the system ervice ame irtual udio evice ave xtensible ervice ile ame ystem oot system drivers nvvad v sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:53,Service Control Manager,7045,service was installed in the system ervice ame ervice for ealtek udio ervice ile ame ystem oot system drivers sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:53,Service Control Manager,7045,service was installed in the system ervice ame iller bit river ervice ile ame ystem oot ystem drivers e kw x sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:41,Service Control Manager,7045,service was installed in the system ervice ame isplay ontainer ervice ile ame % ystem oot% ystem river tore ile epository nvacui inf amd b e c cfc da isplay v ontainer isplay ontainer exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:29:40,Service Control Manager,7045,service was installed in the system ervice ame nvlddmkm ervice ile ame ystem oot ystem river tore ile epository nvacui inf amd b e c cfc da nvlddmkm sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:16,Service Control Manager,7045,service was installed in the system ervice ame icrosoft ernel ebug etwork iniport ervice ile ame ystem oot ystem drivers kdnic sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:16,Service Control Manager,7045,service was installed in the system ervice ame ediatek xtensible ireless ard river ervice ile ame ystem oot ystem drivers mtkwl ex sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:15,Service Control Manager,7045,service was installed in the system ervice ame ervice for igh efinition udio river ervice ile ame ystem oot system drivers nvhda v sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:29:14,Microsoft-Windows-SetupPlatform,2005,ew etup information,
Information,19-11-2024 12:29:02,Service Control Manager,7040,he start type of the lan vc service was changed from demand start to auto start,
