Level,Date and Time,Source,Event ID,Task Category,
Information,07-10-2024 11:20,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFF0000062000001F. Status 0x0. Process Id 0xA49C Executable path \Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSoftwareManager\AsusSupportService.exe, User KRAZYPC\Karthik Sundaram"
Information,07-10-2024 11:20,nhi,9007,None,"The driver entered RTD3.
 All the connected devices will be removed from driver's internal state, so it is expected that DeviceDisconnected events will happen."
Information,07-10-2024 11:20,Microsoft-Windows-Winlogon,7001,-1101,User Logon Notification for Customer Experience Improvement Program
Information,07-10-2024 11:20,Netwtw14,7021,None,"The description for Event ID 7021 from source Netwtw14 cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The message resource is present but the message was not found in the message table
"
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-General,16,None,The access history in hive \Device\HarddiskVolume1\EFI\Microsoft\Boot\BCD was cleared updating 121 keys and creating 7 modified pages.
Information,07-10-2024 11:20,Microsoft-Windows-Power-Troubleshooter,1,None,"The system has returned from a low power state.

Sleep Time: ?2024?-?10?-?06T17:26:13.101830300Z
Wake Time: ?2024?-?10?-?07T05:50:29.163426700Z

Wake Source: Unknown"
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 55 to 57.

Reason Unknown 

BootId: 98"
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Power,507,-158,"The system is exiting Modern Standby 

Reason: Power Button."
Warning,07-10-2024 11:20,Microsoft-Windows-Time-Service,134,None,"NtpClient was unable to set a manual peer to use as a time source because of DNS resolution error on 'time.windows.com,0x9'. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: No such host is known. (0x80072AF9)"
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Power,506,-157,"The system is entering Modern Standby 

Reason: Sleep, Hibernate, or Shutdown."
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 54 to 55.

Reason SxTransition 

BootId: 98"
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Error,07-10-2024 11:20,Microsoft-Windows-NDIS,10317,PnP,"Miniport Microsoft Wi-Fi Direct Virtual Adapter #2, {14fda119-c976-471e-a905-cf4cce91a52d}, had event Fatal error: The miniport has failed a power transition to operational power"
Information,07-10-2024 11:20,Netwtw14,7018,None,"The description for Event ID 7018 from source Netwtw14 cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The message resource is present but the message was not found in the message table
"
Information,07-10-2024 11:20,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_whm_adl_release.bin, status = STATUS_SUCCESS."
Information,07-10-2024 11:20,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_whm_adl_release.bin, status = STATUS_SUCCESS."
Information,07-10-2024 11:20,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_intel_wov_adl_release.bin, status = STATUS_SUCCESS."
Information,07-10-2024 11:20,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ?2024?-?10?-?07T05:50:26.500000000Z from ?2024?-?10?-?06T17:26:18.297032000Z.
Time Delta: 44648202 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?10?-?07T11:20:26.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,06-10-2024 22:56,Microsoft-Windows-Kernel-Power,107,-102,The system has resumed from sleep.
Information,06-10-2024 22:56,Microsoft-Windows-Kernel-Power,42,-64,"The system is entering sleep.

Sleep Reason: Application API"
Information,06-10-2024 22:56,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Information,06-10-2024 22:56,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 53 to 54.

Reason InputAccelerometer 

BootId: 98"
Information,06-10-2024 22:56,Microsoft-Windows-Kernel-Power,187,-243,User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs.
Information,06-10-2024 22:56,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,06-10-2024 22:56,Microsoft-Windows-Winlogon,7002,-1102,User Logoff Notification for Customer Experience Improvement Program
Information,06-10-2024 22:55,Microsoft-Windows-IsolatedUserMode,2,None,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Information,06-10-2024 22:55,User32,1074,None,"The process Explorer.EXE has initiated the power off of computer KRAZYPC on behalf of user KRAZYPC\Karthik Sundaram for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: power off
 Comment: "
Information,06-10-2024 22:55,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:4168) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {961cc777-2547-4f9d-8174-7d86181b8a7a}
Information,06-10-2024 22:55,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:4168) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,06-10-2024 22:55,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Warning,06-10-2024 22:55,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,06-10-2024 22:51,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,06-10-2024 22:51,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,06-10-2024 22:40,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-McOemSubjob-41) service was changed from demand start to disabled.
Information,06-10-2024 22:40,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-McOemSubjob-41)
Service File Name:  ""\\?\C:\Program Files\McAfee\WPS\SubscriptionJob\mc-oem-subjob.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,06-10-2024 22:36,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,06-10-2024 22:34,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
